complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel,transaction_date,reported_date,bank_response_date,txn_id_missing_flag,user_id_missing_flag,merchant_id_missing_flag,disputed_amount_missing_flag,has_long_reporting_delay,has_long_bank_response_delay,invalid_reporting_delay,invalid_bank_response_delay,user_found_in_kyc,merchant_found_in_master,transaction_found,user_id_unmatched,merchant_id_unmatched,txn_id_unmatched
CB0001626,TXN49458,False,USR11987,MER8783,2026-02-20 00:00:00,2026-02-22 18:45:00,2026-03-03 00:00:00,2.78125,8.21875,False,12414.63,False,General Complaint / Dispute,Customer Dispute,User claims account was compromised before transaction.,Open,Critical,Branch,2026-02-20,2026-02-22,2026-03-03,False,False,False,False,False,True,False,False,True,False,False,False,True,True
CB0000471,TXN00007267,False,USR46455,MER8953,2026-01-05 18:57:21,2026-01-20 19:57:21,,15.041666666666666,,False,890.07,False,Duplicate Debit,Duplicate Debit,Merchant service was not delivered after payment.,Rejected,Low,Chatbot,2026-01-05,2026-01-20,,False,False,False,False,True,False,False,False,True,False,True,False,True,False
CB0001923,TXN00016966,False,USR62899,MER8181,2026-01-10 00:00:00,2026-01-14 00:00:00,2026-01-21 00:00:00,4.0,7.0,False,1081.02,False,Duplicate Debit,charged twice,customer complaint text unclear due to poor call center notes.,Resolved,Low,Email,2026-01-10,2026-01-14,2026-01-21,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0000867,TXN00019528,False,USR25296,MER5076,2026-01-31 00:00:00,2026-01-29 00:00:00,2026-02-14 14:43:00,-2.0,16.613194444444446,True,2653.08,False,Item/Service Not Delivered,item not received,User claims account was compromised before transaction.,Closed,Medium,Chatbot,2026-01-31,2026-01-29,2026-02-14,False,False,False,False,False,True,True,False,False,False,True,True,True,False
CB0002640,TXN00005546,False,USR34195,MER2365,2026-02-24 10:34:00,2026-02-25 16:34:00,,1.25,,False,1518.0,False,Duplicate Debit,charged twice,User claims account was compromised before transaction.,Open,Low,Call Center,2026-02-24,2026-02-25,,False,False,False,False,False,False,False,False,True,False,True,False,True,False
CB0001452,TXN00008175,False,USR21384,MER2062,2026-02-22 00:00:00,2026-03-01 07:14:00,,7.301388888888889,,False,7668.14,False,General Complaint / Dispute,complaint,Customer says amount was debited twice.,Open,Low,App,2026-02-22,2026-03-01,,False,False,False,False,True,False,False,False,False,False,True,True,True,False
CB0001664,TXN00018525,False,USR61151,MER2048,2026-01-18 00:00:00,2026-01-17 00:00:00,2026-02-10 20:54:30,-1.0,24.871180555555554,True,263.29,False,Other/Unclassified,fraud,User reports money deducted but merchant denies receiving payment.,Pending Bank,Low,Chatbot,2026-01-18,2026-01-17,2026-02-10,False,False,False,False,False,True,True,False,False,False,True,True,True,False
CB0001466,TXN00015318,False,USR91423,MER3984,2026-02-16 14:22:00,2026-02-19 00:00:00,2026-03-21 00:00:00,2.401388888888889,30.0,False,3397.0,False,Item/Service Not Delivered,not delivered,Suspicious high-value payment disputed by customer.,Closed,Medium,Chatbot,2026-02-16,2026-02-19,2026-03-21,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0000155,TXN00010068,False,USR53527,MER9030,2026-03-12 00:00:00,2026-03-14 00:00:00,2026-03-17 00:00:00,2.0,3.0,False,2128.78,False,Account Takeover / Unauthorized,Unauthorized Transaction,Merchant service was not delivered after payment.,Pending Bank,Low,Chatbot,2026-03-12,2026-03-14,2026-03-17,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001224,TXN00008299,False,USR61715,MER1151,2026-01-04 00:00:00,2026-01-07 00:00:00,2026-02-03 03:47:20,3.0,27.15787037037037,False,1586.53,False,Other/Unclassified,FRAUD,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,Open,Medium,Email,2026-01-04,2026-01-07,2026-02-03,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002753,TXN00006756,False,USR69271,MER1635,2026-03-28 00:00:00,2026-04-28 00:00:00,,31.0,,False,988.98,False,Other/Unclassified,Service Not Provided,Payment made to unknown merchant as per customer statement.,Pending Bank,Medium,Branch,2026-03-28,2026-04-28,,False,False,False,False,True,False,False,False,False,False,True,True,True,False
CB0000886,TXN00012882,False,USR83501,MER3412,2026-01-13 00:00:00,2026-01-15 10:24:32,2026-01-28 00:00:00,2.433703703703704,12.566296296296295,False,1791.89,False,Other/Unclassified,suspicious transaction,Payment made to unknown merchant as per customer statement.,Resolved,Medium,Chatbot,2026-01-13,2026-01-15,2026-01-28,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0001152,TXN00008504,False,USR31293,MER1317,2026-02-15 23:32:00,2026-02-16 13:32:23,2026-03-06 13:32:23,0.583599537037037,18.0,False,588.2,False,Other/Unclassified,scam,User reports money deducted but merchant denies receiving payment.,Pending Bank,Medium,Branch,2026-02-15,2026-02-16,2026-03-06,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000461,TXN00013811,False,USR98133,MER3815,2026-03-18 22:28:00,2026-03-21 00:00:00,,2.063888888888889,,False,2059.37,False,Account Takeover / Unauthorized,Account Takeover,User says UPI PIN was not entered by them. details missing,Pending Bank,Medium,App,2026-03-18,2026-03-21,,False,False,False,False,False,False,False,False,True,False,True,False,True,False
CB0000707,TXN00009174,False,USR25529,MER1041,2026-03-28 00:00:00,2026-04-28 00:00:00,2026-05-04 00:00:00,31.0,6.0,False,3544.0,False,Item/Service Not Delivered,no service,Complaint received after multiple failed attempts.,In Progress,Low,App,2026-03-28,2026-04-28,2026-05-04,False,False,False,False,True,False,False,False,False,True,True,True,False,False
CB0001794,TXN00009546,False,USR84804,MER3045,2026-03-13 00:00:00,2026-03-14 00:00:00,2026-03-16 10:34:00,1.0,2.4402777777777778,False,562.28,False,General Complaint / Dispute,customer issue,Customer says transaction was not authorized.,Open,Medium,App,2026-03-13,2026-03-14,2026-03-16,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0002586,TXN00016107,False,USR77915,MER8391,2026-03-15 00:00:00,2026-04-14 10:20:30,2026-05-12 10:20:00,30.430902777777774,27.99965277777778,False,800.72,False,General Complaint / Dispute,complaint,Payment made to unknown merchant as per customer statement.,Open,Low,Branch,2026-03-15,2026-04-14,2026-05-12,False,False,False,False,True,True,False,False,False,True,True,True,False,False
CB0001129,TXN00019231,False,USR32448,MER5534,2026-03-02 00:00:00,2026-03-07 00:00:00,2026-03-26 00:00:00,5.0,19.0,False,1213.34,False,General Complaint / Dispute,complaint,User reports money deducted but merchant denies receiving payment.,Pending Bank,Low,Chatbot,2026-03-02,2026-03-07,2026-03-26,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000383,TXN00013042,False,USR84199,MER9709,2026-03-27 00:00:00,2026-03-28 07:14:43,2026-04-24 00:00:00,1.3018865740740742,26.698113425925925,False,5855.28,False,Account Takeover / Unauthorized,ATO,complaint received after multiple failed attempts.,Closed,Medium,Branch,2026-03-27,2026-03-28,2026-04-24,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000698,TXN00005431,False,USR66398,MER1320,2026-03-31 13:31:09,2026-04-02 00:00:00,2026-04-22 11:31:00,1.4367013888888889,20.479861111111116,False,1631.64,False,Duplicate Debit,double debit,customer says transaction was not authorized.,Rejected,High,Email,2026-03-31,2026-04-02,2026-04-22,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0002332,TXN00002710,False,USR70317,MER5459,2026-02-12 00:00:00,2026-02-13 00:00:00,,1.0,,False,2072.0,False,Item/Service Not Delivered,not delivered,User claims account was compromised before transaction.,Resolved,Low,Chatbot,2026-02-12,2026-02-13,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0002408,TXN00013519,False,USR21313,MER4396,2026-01-07 08:45:00,2026-01-10 14:45:00,2026-02-08 00:00:00,3.25,28.385416666666668,False,4980.8,False,Item/Service Not Delivered,merchant service issue,Merchant service was not delivered after payment.,In Progress,High,Chatbot,2026-01-07,2026-01-10,2026-02-08,False,False,False,False,False,True,False,False,True,False,True,False,True,False
CB0000507,TXN00012054,False,USR64199,MER5589,2026-03-02 13:39:09,,2026-03-30 13:39:09,,,False,666.76,False,Other/Unclassified,Fraud Suspected,Complaint received after multiple failed attempts.,In Progress,High,Call Center,2026-03-02,,2026-03-30,False,False,False,False,False,False,False,False,True,False,True,False,True,False
CB0000705,TXN00001152,False,USR35882,MER9206,2026-03-27 00:00:00,2026-03-28 00:00:00,2026-04-03 06:16:00,1.0,6.261111111111111,False,1038.46,False,Duplicate Debit,double debit,customer complaint text unclear due to poor call center notes.,Rejected,Medium,Chatbot,2026-03-27,2026-03-28,2026-04-03,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0000127,TXN00007654,False,USR54113,MER3992,2026-03-06 00:00:00,2026-04-20 00:00:00,2026-05-05 21:02:00,45.0,15.876388888888888,False,1028.53,False,Duplicate Debit,charged twice,Customer complaint text unclear due to poor call center notes.,Pending Bank,Medium,Chatbot,2026-03-06,2026-04-20,2026-05-05,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0002210,TXN00005430,False,USR83180,MER5840,2026-02-28 17:08:00,2026-03-31 13:08:00,2026-04-25 13:08:00,30.83333333333333,25.0,False,1006.88,False,Other/Unclassified,unauth txn,Complaint received after multiple failed attempts.,Pending Bank,Medium,IVR,2026-02-28,2026-03-31,2026-04-25,False,False,False,False,True,True,False,False,True,False,True,False,True,False
CB0000934,TXN00014323,False,USR66946,MER6810,2026-01-22 00:00:00,2026-01-23 00:00:00,2026-01-23 08:09:17,1.0,0.3397800925925926,False,8749.79,False,Item/Service Not Delivered,delivery issue,Suspicious high-value payment disputed by customer.,Rejected,Low,IVR,2026-01-22,2026-01-23,2026-01-23,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0002479,TXN00007945,False,USR12314,MER9784,2026-02-24 00:00:00,2026-03-01 09:39:03,2026-03-05 00:00:00,5.402118055555556,3.5978819444444445,False,2209.68,False,Duplicate Debit,Duplicate Debit,User says UPI PIN was not entered by them. call dropped,Resolved,Medium,Branch,2026-02-24,2026-03-01,2026-03-05,False,False,False,False,False,False,False,False,True,True,True,False,False,False
CB0000354,TXN00013742,False,USR63462,MER1320,2026-01-16 00:00:00,2026-01-16 00:00:00,2026-01-30 00:00:00,0.0,14.0,False,3062.43,False,Item/Service Not Delivered,Merchant Not Delivered,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,In Progress,High,Chatbot,2026-01-16,2026-01-16,2026-01-30,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0001661,TXN00009867,False,USR15733,MER8681,2026-03-25 04:28:00,2026-04-09 00:00:00,2026-04-16 19:28:49,14.813888888888888,7.811678240740741,False,9736.35,False,Item/Service Not Delivered,delivery issue,User reports money deducted but merchant denies receiving payment.,Rejected,High,Branch,2026-03-25,2026-04-09,2026-04-16,False,False,False,False,True,True,False,False,False,True,True,True,False,False
CB0002186,TXN00003156,False,USR24528,MER4024,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-19 00:00:00,1.0,21.0,False,1072.99,False,Account Takeover / Unauthorized,Unauthorized Transaction,Customer complaint text unclear due to poor call center notes.,Resolved,Medium,Email,2026-02-25,2026-02-26,2026-03-19,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0002545,TXN00010063,False,USR85767,MER8999,2026-02-12 07:23:39,2026-02-19 00:00:00,2026-03-09 00:00:00,6.691909722222222,18.0,False,219.86,False,Account Takeover / Unauthorized,Account Takeover,User says UPI PIN was not entered by them.,Open,Medium,Chatbot,2026-02-12,2026-02-19,2026-03-09,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002535,TXN00009226,False,USR99720,MER1211,2026-01-15 00:00:00,2026-01-22 15:05:21,2026-01-24 00:00:00,7.628715277777777,1.3712847222222222,False,4466.49,False,Account Takeover / Unauthorized,login compromised,User reports money deducted but merchant denies receiving payment.,Resolved,Medium,Branch,2026-01-15,2026-01-22,2026-01-24,False,False,False,False,True,False,False,False,True,True,True,False,False,False
CB0002750,TXN00013670,False,USR26461,MER9342,2026-02-11 00:00:00,2026-03-13 00:00:00,2026-03-18 18:50:28,30.0,5.785046296296296,False,4375.63,False,Duplicate Debit,charged twice,User says UPI PIN was not entered by them.,Rejected,Medium,Branch,2026-02-11,2026-03-13,2026-03-18,False,False,False,False,True,False,False,False,False,True,True,True,False,False
CB0000296,TXN00003112,False,USR49629,MER1546,2026-03-27 12:17:00,2026-04-03 00:00:00,2026-04-09 00:00:00,6.488194444444445,6.0,False,4974.0,False,Item/Service Not Delivered,merchant service issue,User says UPI PIN was not entered by them.,Closed,Medium,Chatbot,2026-03-27,2026-04-03,2026-04-09,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0002568,TXN00012990,False,USR24437,MER1818,2026-03-01 15:45:08,,,,,False,3464.25,False,Other/Unclassified,unauth txn,Customer says amount was debited twice.,Closed,High,Chatbot,2026-03-01,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0002341,TXN00012704,False,USR27290,MER3954,2026-01-19 00:00:00,2026-01-22 23:30:00,2026-02-07 00:00:00,3.9791666666666665,15.020833333333334,False,2025.76,False,Other/Unclassified,Fraud Suspected,User reports money deducted but merchant denies receiving payment.,Closed,High,Branch,2026-01-19,2026-01-22,2026-02-07,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002033,TXN00018868,False,USR88284,MER2152,2026-03-09 12:13:27,2026-03-13 00:00:00,2026-04-09 00:00:00,3.4906597222222224,27.0,False,180.66,False,Account Takeover / Unauthorized,account hacked,Merchant service was not delivered after payment.,Closed,High,Chatbot,2026-03-09,2026-03-13,2026-04-09,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0001621,TXN00006638,False,USR85507,MER6644,2026-01-03 00:00:00,2026-01-19 00:00:00,2026-02-08 00:00:00,16.0,20.0,False,2742.66,False,Amount Mismatch,amount mismatch,User reports money deducted but merchant denies receiving payment.,Open,Critical,Chatbot,2026-01-03,2026-01-19,2026-02-08,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0002579,TXN00002668,False,USR57244,MER3590,2026-02-02 00:00:00,2026-02-05 00:00:00,2026-03-03 00:00:00,3.0,26.0,False,551.59,False,Account Takeover / Unauthorized,unauthorized_transaction,User claims account was compromised before transaction.,Rejected,High,Chatbot,2026-02-02,2026-02-05,2026-03-03,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002496,TXN00016961,False,USR12384,MER4196,2026-02-26 13:00:00,2026-03-14 12:00:58,2026-04-10 00:00:00,15.95900462962963,26.499328703703704,False,433.87,False,Item/Service Not Delivered,not delivered,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Open,Medium,Branch,2026-02-26,2026-03-14,2026-04-10,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0002484,TXN00005205,False,USR19551,MER5064,2026-02-26 00:00:00,2026-03-04 00:00:00,,6.0,,False,6694.94,False,General Complaint / Dispute,Customer Dispute,Complaint received after multiple failed attempts.,Resolved,High,IVR,2026-02-26,2026-03-04,,False,False,False,False,False,False,False,False,True,False,True,False,True,False
CB0001536,TXN00003677,False,USR67399,MER1566,2026-02-23 02:32:00,2026-02-28 15:32:00,,5.541666666666667,,False,1364.35,False,Item/Service Not Delivered,not delivered,Customer says transaction was not authorized. pls check asap,Resolved,Low,Email,2026-02-23,2026-02-28,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0000880,TXN00018703,False,USR63444,MER2434,2026-01-31 00:00:00,2026-02-07 00:00:00,2026-02-21 16:50:46,7.0,14.701921296296296,False,1513.0,False,Item/Service Not Delivered,no service,suspicious high-value payment disputed by customer.,In Progress,Critical,Branch,2026-01-31,2026-02-07,2026-02-21,False,False,False,False,False,True,False,False,True,False,True,False,True,False
CB0000077,TXN00016365,False,USR65949,MER5705,2026-01-17 10:07:00,2026-01-18 13:07:29,2026-02-05 00:00:00,1.1253356481481482,17.453136574074072,False,287.37,False,Duplicate Debit,charged twice,User reports money deducted but merchant denies receiving payment.,Resolved,Low,App,2026-01-17,2026-01-18,2026-02-05,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0001269,TXN00007095,False,USR24536,MER8953,2026-02-06 04:54:54,2026-02-07 00:00:00,2026-02-17 08:54:00,0.7952083333333333,10.370833333333334,False,1816.0,False,Other/Unclassified,unauth txn,User says UPI PIN was not entered by them.,In Progress,Medium,IVR,2026-02-06,2026-02-07,2026-02-17,False,False,False,False,False,True,False,False,False,False,True,True,True,False
